"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.028934488E2,-2.259117663E-1,1.049169540E0,3.383437157E0
1.028984663E2,-1.876653135E-1,7.284021378E-1,3.734031677E0
1.029034837E2,-1.680062115E-1,3.729410172E-1,4.197355270E0
1.029085012E2,-2.229862064E-1,1.009392738E-1,4.731113434E0
1.029135186E2,-3.279616237E-1,6.573677063E-3,5.336051941E0
1.029185361E2,-5.533379912E-1,-3.182220459E-2,5.740566254E0
1.029235535E2,-7.675957084E-1,-6.416797638E-2,5.955533028E0
1.029285710E2,-9.110401869E-1,-1.165261269E-1,6.097048759E0
1.029335884E2,-1.082413197E0,-8.062696457E-2,6.123014450E0
1.029386059E2,-1.266578913E0,-8.211135864E-4,6.019813538E0
1.029436233E2,-1.420763850E0,3.614711761E-2,5.744893074E0
1.029486408E2,-1.441131353E0,-1.746749878E-2,5.370265007E0
1.029536582E2,-1.363737822E0,-1.082367897E-1,4.943627357E0
1.029586756E2,-1.291790485E0,-1.633529663E-1,4.435937881E0
1.029636931E2,-1.227482080E0,-1.766295433E-1,3.750969887E0
1.029687105E2,-1.138429880E0,-1.801691055E-1,3.031687737E0
1.029737280E2,-1.058692217E0,-2.013430595E-1,2.277424812E0
1.029787454E2,-9.641706944E-1,-2.626104355E-1,1.492189407E0
1.029837629E2,-8.352665901E-1,-3.529763222E-1,7.230176926E-1
1.029887803E2,-6.999208927E-1,-4.663977623E-1,-6.971359253E-3
1.029937978E2,-5.857653618E-1,-5.872941017E-1,-6.603751183E-1
1.029988152E2,-4.725081325E-1,-7.003412247E-1,-1.237985611E0
1.030038327E2,-3.735588193E-1,-8.192052841E-1,-1.687824726E0
1.030088501E2,-2.975963950E-1,-9.193801880E-1,-2.039228439E0
1.030138676E2,-2.296179533E-1,-1.029301643E0,-2.297383785E0
1.030188850E2,-1.689650565E-1,-1.139291286E0,-2.481696606E0
1.030239025E2,-1.391343474E-1,-1.249549389E0,-2.606551647E0
1.030289199E2,-1.159050465E-1,-1.336218834E0,-2.633783817E0
1.030339374E2,-9.913507104E-2,-1.409302235E0,-2.620665073E0
1.030389548E2,-8.894824982E-2,-1.488344193E0,-2.562208652E0
1.030439723E2,-6.176248193E-2,-1.583431244E0,-2.482018948E0
1.030489897E2,-4.190757871E-2,-1.661505938E0,-2.394154072E0
1.030540072E2,-3.483209014E-2,-1.727803946E0,-2.312642574E0
1.030590246E2,-4.106277227E-2,-1.758910894E0,-2.246687412E0
1.030640421E2,-4.707255960E-2,-1.793515921E0,-2.176837921E0
1.030690595E2,-6.797346473E-2,-1.784139872E0,-2.102832794E0
1.030740770E2,-8.519108593E-2,-1.774189234E0,-2.105750084E0
1.030790945E2,-1.231276244E-1,-1.744751692E0,-2.113600731E0
1.030841120E2,-1.436135620E-1,-1.715151072E0,-2.178871155E0
1.030891295E2,-1.801029295E-1,-1.685786963E0,-2.248630047E0
1.030941470E2,-2.323539406E-1,-1.628098726E0,-2.318014622E0
1.030991645E2,-3.098341823E-1,-1.542290688E0,-2.406050205E0
1.031041820E2,-3.886261582E-1,-1.452348709E0,-2.498345852E0
1.031091995E2,-4.590139389E-1,-1.358409882E0,-2.561342716E0
1.031142170E2,-5.211824775E-1,-1.236606121E0,-2.623742580E0
1.031192345E2,-5.797594786E-1,-1.134835720E0,-2.709440708E0
1.031242520E2,-6.061850786E-1,-1.029201508E0,-2.780120850E0
1.031292695E2,-6.099496484E-1,-9.293193817E-1,-2.811861992E0
1.031342870E2,-5.768678188E-1,-8.160495758E-1,-2.828622818E0
1.031393045E2,-5.356267095E-1,-7.182841301E-1,-2.868561745E0
1.031443220E2,-4.573560357E-1,-6.169219017E-1,-2.845541954E0
1.031493395E2,-3.467906713E-1,-5.360207558E-1,-2.883892059E0
1.031543570E2,-2.087763101E-1,-4.755191803E-1,-2.859210968E0
1.031593745E2,-4.825598001E-2,-4.210100174E-1,-2.843323708E0
1.031643920E2,7.270896435E-2,-3.580222130E-1,-2.874551773E0
1.031694095E2,1.876837313E-1,-3.101849556E-1,-2.933889389E0
1.031744270E2,2.969684601E-1,-2.723588943E-1,-3.011962891E0
1.031794445E2,3.769829869E-1,-2.537136078E-1,-3.056402206E0
1.031844620E2,4.138891399E-1,-2.204098701E-1,-3.129663467E0
1.031894795E2,4.415287375E-1,-1.865649223E-1,-3.141026974E0
1.031944970E2,4.505860507E-1,-1.805796623E-1,-3.100340843E0
1.031995145E2,3.984694481E-1,-1.734738350E-1,-3.026997566E0
1.032045320E2,3.381567299E-1,-1.461682320E-1,-2.892335892E0
1.032095495E2,2.412429452E-1,-1.226415634E-1,-2.705994606E0
1.032145670E2,1.271386743E-1,-8.888053894E-2,-2.458272457E0
1.032195845E2,-8.872509003E-3,-7.379770279E-2,-2.158684254E0
1.032246020E2,-1.718516946E-1,-5.396938324E-2,-1.778249741E0
1.032296195E2,-3.620693684E-1,-2.516460419E-2,-1.402778149E0
1.032346370E2,-5.844756365E-1,2.631616592E-2,-1.055746078E0
1.032396545E2,-8.153764009E-1,9.525918961E-2,-7.511825562E-1
1.032446720E2,-9.929938316E-1,1.668033600E-1,-4.838995934E-1
1.032496895E2,-1.160987616E0,2.647213936E-1,-2.776322365E-1
1.032547070E2,-1.262433648E0,3.555226326E-1,-1.514081955E-1
1.032597245E2,-1.230886459E0,4.154949188E-1,-8.130264282E-2
1.032647420E2,-1.095430136E0,4.354066849E-1,-5.784988403E-2
1.032697595E2,-8.898925781E-1,4.492902756E-1,-6.217098236E-2
1.032747770E2,-6.670399904E-1,4.625191689E-1,-1.137371063E-1
1.032797945E2,-4.414122105E-1,4.901666641E-1,-1.651310921E-1
1.032848120E2,-1.701510847E-1,5.137958527E-1,-1.689934731E-1
1.032898295E2,1.081344485E-1,5.103363991E-1,-8.288955688E-2
1.032948480E2,3.500593901E-1,5.139026642E-1,8.311748505E-2
1.032998651E2,5.410959125E-1,5.297670364E-1,3.190431595E-1
1.033048822E2,6.624258757E-1,5.244512558E-1,6.152114868E-1
1.033098992E2,6.762047410E-1,6.270279884E-1,9.811534882E-1
1.033149163E2,6.984621882E-1,6.935448647E-1,1.373899460E0
1.033199335E2,6.111869812E-1,8.093175888E-1,1.750802040E0
1.033249506E2,4.877684712E-1,9.210090637E-1,2.155241966E0
1.033299679E2,3.681303263E-1,1.042095661E0,2.558923721E0
1.033349852E2,1.915764809E-1,1.190556526E0,2.905071259E0
1.033400025E2,-4.555422068E-2,1.389230728E0,3.194343567E0
1.033450199E2,-3.045389950E-1,1.589534760E0,3.422451019E0
1.033500374E2,-5.188720226E-1,1.724051476E0,3.608966827E0
1.033550550E2,-7.760661244E-1,1.945903778E0,3.648878098E0
1.033600726E2,-1.035101771E0,2.169490337E0,3.508709908E0
1.033650902E2,-1.240218163E0,2.309609413E0,3.231295586E0
1.033701079E2,-1.306900740E0,2.329205036E0,2.988362312E0
1.033751257E2,-1.280131698E0,2.373066902E0,2.721822739E0
1.033801435E2,-1.146777868E0,2.341810226E0,2.426249504E0
1.033851613E2,-1.008108616E0,2.251224995E0,2.076856613E0
1.033901791E2,-7.640107870E-1,2.164688587E0,1.811609268E0
1.033951969E2,-4.195053279E-1,1.968291283E0,1.538911819E0
1.034002148E2,-5.084443092E-2,1.701398373E0,1.320227623E0
1.034052322E2,3.562242985E-1,1.355356693E0,1.360584259E0
1.034102497E2,7.779781818E-1,9.877700806E-1,1.602219582E0
1.034152671E2,1.157125592E0,7.132310867E-1,2.021196365E0
1.034202846E2,1.561282635E0,4.397501945E-1,2.646736145E0
1.034253020E2,1.943757296E0,1.608104706E-1,3.379337311E0
1.034303194E2,2.234296560E0,-7.782077789E-2,4.100645065E0
1.034353369E2,2.381997585E0,-2.687807083E-1,4.725910187E0
1.034403543E2,2.416898012E0,-4.333958626E-1,5.333051682E0
1.034453718E2,2.354307175E0,-5.594406128E-1,5.813324928E0
1.034503892E2,2.208924532E0,-6.583924294E-1,6.172780991E0
1.034554067E2,2.018966913E0,-7.649488449E-1,6.292709351E0
1.034604241E2,1.817482114E0,-9.036703110E-1,6.183385849E0
1.034654416E2,1.617944956E0,-1.050347805E0,5.864125252E0
1.034704590E2,1.433704376E0,-1.189953804E0,5.320527077E0
1.034754765E2,1.306751370E0,-1.306809902E0,4.571277618E0
1.034804939E2,1.274753213E0,-1.432767868E0,3.653918266E0
1.034855114E2,1.299352407E0,-1.542248249E0,2.711080551E0
1.034905288E2,1.385457039E0,-1.624117374E0,1.832614899E0
1.034955463E2,1.514690995E0,-1.724836588E0,9.648075104E-1
1.035005637E2,1.668789983E0,-1.824087381E0,1.497745514E-1
1.035055812E2,1.796038985E0,-1.868378878E0,-5.415596962E-1
1.035105986E2,1.897321105E0,-1.861813307E0,-1.114797115E0
1.035156161E2,1.982633471E0,-1.828092337E0,-1.522541523E0
1.035206335E2,2.066419601E0,-1.790944815E0,-1.836933136E0
1.035256510E2,2.120038986E0,-1.755255222E0,-2.062836170E0
1.035306684E2,2.167361259E0,-1.740442276E0,-2.228858471E0
1.035356859E2,2.198488474E0,-1.722853661E0,-2.344399929E0
1.035407033E2,2.203314781E0,-1.693320751E0,-2.423519611E0
1.035457208E2,2.195718288E0,-1.647259235E0,-2.552145958E0
1.035507382E2,2.166010380E0,-1.604098320E0,-2.667821884E0
1.035557556E2,2.109032393E0,-1.549570560E0,-2.789569855E0
1.035607731E2,2.024571419E0,-1.493429184E0,-2.917217255E0
1.035657905E2,1.931439161E0,-1.450185299E0,-3.007545471E0
1.035708080E2,1.791123867E0,-1.372045517E0,-3.060523510E0
1.035758254E2,1.636701107E0,-1.287897110E0,-3.099941730E0
1.035808429E2,1.463075876E0,-1.197942257E0,-3.120852947E0
1.035858604E2,1.279445171E0,-1.111807346E0,-3.137541294E0
1.035908779E2,1.076155901E0,-1.034505844E0,-3.183311939E0
1.035958954E2,8.866090178E-1,-9.565696716E-1,-3.186308384E0
1.036009129E2,6.770920753E-1,-8.876976967E-1,-3.184729099E0
1.036059304E2,5.003708005E-1,-8.232040405E-1,-3.178525448E0
1.036109479E2,3.468583226E-1,-7.584037781E-1,-3.158070087E0
1.036159654E2,2.501697540E-1,-7.364411354E-1,-3.147246838E0
1.036209829E2,1.578853726E-1,-7.382802963E-1,-3.122061253E0
1.036260004E2,7.504123449E-2,-7.114152908E-1,-3.039430618E0
1.036310179E2,-7.910966873E-3,-6.703367233E-1,-2.951967239E0
1.036360354E2,-9.076404572E-2,-6.152615547E-1,-2.830875397E0
1.036410529E2,-1.305037141E-1,-5.704231262E-1,-2.656867027E0
1.036460704E2,-1.655418277E-1,-5.218524933E-1,-2.487142086E0
1.036510879E2,-2.052524090E-1,-4.746441841E-1,-2.340650082E0
1.036561054E2,-2.398064137E-1,-4.196252823E-1,-2.198011875E0
1.036611229E2,-2.643435895E-1,-3.859362602E-1,-2.068521500E0
1.036661404E2,-3.075299263E-1,-3.452057838E-1,-1.947169304E0
1.036711579E2,-3.933446705E-1,-2.927885056E-1,-1.852988243E0
1.036761754E2,-4.787996411E-1,-2.526540756E-1,-1.805042267E0
1.036811929E2,-5.448856950E-1,-2.296481133E-1,-1.831908226E0
1.036862104E2,-6.156035066E-1,-2.140049934E-1,-1.904904366E0
1.036912279E2,-7.244710326E-1,-2.006936073E-1,-2.038467407E0
1.036962454E2,-8.333063722E-1,-1.701292992E-1,-2.184970379E0
1.037012629E2,-9.280222654E-1,-1.457953453E-1,-2.311184406E0
1.037062804E2,-9.801467061E-1,-1.128482819E-1,-2.412647724E0
1.037112979E2,-1.018690705E0,-5.655145645E-2,-2.527889729E0
1.037163154E2,-1.048484564E0,4.200935364E-3,-2.657065392E0
1.037213329E2,-1.064674139E0,5.065488815E-2,-2.743023872E0
1.037263504E2,-1.053050756E0,7.360267639E-2,-2.752560616E0
1.037313679E2,-1.028249145E0,1.067576408E-1,-2.738504410E0
1.037363854E2,-1.019027829E0,1.216597557E-1,-2.691487312E0
1.037414029E2,-9.920097589E-1,1.280159950E-1,-2.597281456E0
1.037464204E2,-9.520741105E-1,1.497888565E-1,-2.470324993E0
1.037514379E2,-9.089342952E-1,1.773018837E-1,-2.281900883E0
1.037564554E2,-8.769719601E-1,2.247176170E-1,-2.060667038E0
1.037614729E2,-8.799843192E-1,2.966260910E-1,-1.844822884E0
1.037664904E2,-8.746984005E-1,4.071426392E-1,-1.595980644E0
1.037715079E2,-8.895452619E-1,5.607409477E-1,-1.371414661E0
1.037765254E2,-8.954297304E-1,7.475900650E-1,-1.151846409E0
1.037815429E2,-8.970606327E-1,9.149107933E-1,-9.276237488E-1
1.037865604E2,-8.323460221E-1,1.053071022E0,-6.699895859E-1
1.037915779E2,-7.300500274E-1,1.143051624E0,-4.029459953E-1
1.037965964E2,-5.663371682E-1,1.203978539E0,-1.360230446E-1
1.038016135E2,-4.226702452E-1,1.245576382E0,1.546125412E-1
1.038066305E2,-2.896049023E-1,1.301595688E0,4.544305801E-1
1.038116475E2,-1.961253881E-1,1.348271847E0,7.633256912E-1
1.038166646E2,-8.470442891E-2,1.404903412E0,1.109871864E0
1.038216817E2,6.382530928E-2,1.428421021E0,1.494031906E0
1.038266989E2,2.065812945E-1,1.433063030E0,1.877588272E0
1.038317162E2,3.201820254E-1,1.447527885E0,2.227044106E0
1.038367335E2,4.055063725E-1,1.428431511E0,2.599995613E0
1.038417509E2,4.109216928E-1,1.518945217E0,2.810061455E0
1.038467683E2,4.046098590E-1,1.599066734E0,2.962779045E0
1.038517858E2,3.880333900E-1,1.591937065E0,3.020090103E0
1.038568034E2,3.431595564E-1,1.645973206E0,2.891131401E0
1.038618210E2,2.710382938E-1,1.632316113E0,2.728872299E0
1.038668386E2,8.564925194E-2,1.709445477E0,2.499505997E0
1.038718563E2,-1.369870901E-1,1.801666737E0,2.274288177E0
1.038768741E2,-4.076780379E-1,1.899941921E0,2.167742729E0
1.038818919E2,-6.757556200E-1,2.043201923E0,2.074203491E0
1.038869097E2,-9.144520760E-1,2.126668453E0,2.046058655E0
1.038919275E2,-1.049093485E0,2.160336971E0,2.044823647E0
1.038969453E2,-1.076909304E0,2.087190151E0,2.099033356E0
1.039019631E2,-1.004382253E0,1.941318512E0,2.208348274E0
1.039069806E2,-8.952976465E-1,1.818641663E0,2.391757011E0
1.039119981E2,-7.414882183E-1,1.652584553E0,2.639387131E0
1.039170155E2,-5.007347465E-1,1.395521641E0,3.008510590E0
1.039220330E2,-2.156675160E-1,1.071147919E0,3.365328789E0
1.039270504E2,7.243537903E-2,7.600693703E-1,3.724720955E0
1.039320679E2,2.799009681E-1,4.757132530E-1,4.072899818E0
1.039370853E2,4.043784142E-1,2.503004074E-1,4.463224411E0
1.039421028E2,3.334725201E-1,1.206479073E-1,4.858169556E0
1.039471202E2,1.560294330E-1,5.639982224E-2,5.105521202E0
1.039521377E2,-7.301190495E-2,7.971143723E-2,5.359376907E0
1.039571551E2,-3.422452509E-1,9.760522842E-2,5.501242638E0
1.039621726E2,-6.217979193E-1,1.417198181E-1,5.565747261E0
1.039671900E2,-9.068809748E-1,1.582288742E-1,5.414987564E0
1.039722075E2,-1.150770426E0,1.755723953E-1,5.092515945E0
1.039772249E2,-1.308296680E0,1.702795029E-1,4.655846596E0
1.039822424E2,-1.406548977E0,1.815557480E-1,4.176513672E0
1.039872598E2,-1.453005433E0,2.295236588E-1,3.601519585E0
1.039922773E2,-1.401661396E0,2.338538170E-1,2.949607849E0
1.039972947E2,-1.330137491E0,2.436308861E-1,2.291934967E0
1.040023122E2,-1.272560239E0,2.265877724E-1,1.546487808E0
1.040073296E2,-1.171901584E0,1.602840424E-1,8.224830627E-1
1.040123471E2,-1.052200675E0,7.490444183E-2,1.572294235E-1
1.040173645E2,-9.276319742E-1,-4.419326782E-3,-4.645028114E-1
1.040223819E2,-8.217297792E-1,-1.053385735E-1,-9.861192703E-1
1.040273994E2,-7.577307224E-1,-2.364873886E-1,-1.446673870E0
1.040324168E2,-7.011058331E-1,-3.731532097E-1,-1.894672394E0
1.040374343E2,-6.555988789E-1,-5.289559364E-1,-2.244634151E0
1.040424517E2,-6.056137085E-1,-7.083306313E-1,-2.477880955E0
1.040474692E2,-5.501562357E-1,-8.823995590E-1,-2.594764709E0
1.040524866E2,-4.979700148E-1,-1.051138878E0,-2.609876633E0
1.040575041E2,-4.436954260E-1,-1.195603371E0,-2.528061390E0
1.040625215E2,-3.823873401E-1,-1.306691170E0,-2.330033779E0
1.040675390E2,-3.188852072E-1,-1.404093266E0,-2.072964191E0
1.040725564E2,-2.246314436E-1,-1.488427639E0,-1.775620461E0
1.040775739E2,-1.239003241E-1,-1.550958633E0,-1.485283375E0
1.040825913E2,-1.694834232E-2,-1.582918644E0,-1.230078220E0
1.040876088E2,7.214707136E-2,-1.589951992E0,-1.023720741E0
1.040926263E2,1.287839115E-1,-1.591816902E0,-8.609333038E-1
1.040976438E2,1.768152118E-1,-1.589216232E0,-7.459630966E-1
1.041026613E2,1.731541455E-1,-1.577940464E0,-6.974916458E-1
1.041076788E2,1.559071243E-1,-1.529654503E0,-7.486715317E-1
1.041126963E2,1.155712903E-1,-1.497538090E0,-8.081684113E-1
1.041177138E2,4.733586311E-2,-1.434062958E0,-9.092435837E-1
1.041227313E2,-5.856466293E-2,-1.344273567E0,-1.066040993E0
1.041277488E2,-1.880610287E-1,-1.256940842E0,-1.273670673E0
1.041327663E2,-3.130638897E-1,-1.171886921E0,-1.450864315E0
1.041377838E2,-4.773582220E-1,-1.055494308E0,-1.655113697E0
1.041428013E2,-6.336471438E-1,-9.507117271E-1,-1.862542152E0
1.041478188E2,-7.824430466E-1,-8.381242752E-1,-2.068523407E0
1.041528363E2,-8.808631301E-1,-7.510361671E-1,-2.263612270E0
1.041578538E2,-9.481465816E-1,-6.653652191E-1,-2.419214725E0
1.041628713E2,-1.003595471E0,-5.954055786E-1,-2.516273975E0
1.041678888E2,-1.052169800E0,-5.219097137E-1,-2.626651764E0
1.041729063E2,-1.026909590E0,-4.783086777E-1,-2.692962646E0
1.041779238E2,-9.516872168E-1,-4.310369492E-1,-2.753545761E0
1.041829413E2,-8.407061100E-1,-4.133534431E-1,-2.813335419E0
1.041879588E2,-7.031762004E-1,-4.060106277E-1,-2.872385979E0
1.041929763E2,-5.292105675E-1,-4.040846825E-1,-2.949916840E0
1.041979938E2,-3.565676212E-1,-4.072313309E-1,-3.017455101E0
1.042030113E2,-1.894510090E-1,-4.008111954E-1,-3.070448399E0
1.042080288E2,-3.194159269E-2,-3.942103386E-1,-3.118647099E0
1.042130463E2,1.164176166E-1,-4.061470032E-1,-3.171936512E0
1.042180638E2,2.178237438E-1,-3.741507530E-1,-3.144456387E0
1.042230813E2,2.869074941E-1,-3.459486961E-1,-3.093831539E0
1.042280988E2,3.477467299E-1,-2.973480225E-1,-3.010743618E0
1.042331163E2,3.813347816E-1,-2.666177750E-1,-2.885701180E0
1.042381338E2,3.875681758E-1,-2.633614540E-1,-2.670897484E0
1.042431513E2,3.424490690E-1,-2.444801331E-1,-2.457328796E0
1.042481688E2,2.457088828E-1,-2.005128860E-1,-2.254484653E0
1.042531863E2,1.070109010E-1,-1.556491852E-1,-1.980887890E0
1.042582038E2,-7.856208086E-2,-1.197748184E-1,-1.660302162E0
1.042632213E2,-2.776624858E-1,-7.402229309E-2,-1.316493511E0
1.042682388E2,-4.617424607E-1,-4.279565811E-2,-9.300107956E-1
1.042732563E2,-6.596243978E-1,1.649284363E-2,-5.579519272E-1
1.042782738E2,-8.426936865E-1,9.356021881E-2,-1.615447998E-1
1.042832913E2,-9.630538821E-1,1.733531952E-1,1.640162468E-1
1.042883088E2,-9.775433540E-1,2.313842773E-1,3.953094482E-1
1.042933263E2,-8.815422654E-1,2.195825577E-1,5.278787613E-1
1.042983438E2,-7.134424448E-1,1.621079445E-1,5.808801651E-1
1.043033613E2,-5.166181922E-1,1.168527603E-1,5.493478775E-1
1.043083788E2,-3.248639405E-1,8.898830414E-2,4.713959694E-1
1.043133963E2,-1.671136320E-1,9.806346893E-2,3.898425102E-1
1.043184138E2,-3.380811214E-2,1.349534988E-1,2.517461777E-1
1.043234313E2,5.600750446E-2,1.619491577E-1,6.153726578E-2
1.043284488E2,1.310645342E-1,2.035593987E-1,-7.593536377E-2
1.043334663E2,1.338396668E-1,2.940273285E-1,-2.378315926E-1
1.043384838E2,1.311530471E-1,3.669967651E-1,-3.050451279E-1
1.043435013E2,9.358114004E-2,4.422397614E-1,-2.589831352E-1
1.043485188E2,1.079469919E-2,5.729417801E-1,-1.097364426E-1
1.043535363E2,-8.925455809E-2,7.594246864E-1,1.279845238E-1
1.043585538E2,-1.688273549E-1,9.394259453E-1,5.545630455E-1
1.043635713E2,-2.233467102E-1,1.078958988E0,1.103232861E0
1.043685888E2,-2.717195749E-1,1.205973148E0,1.674016953E0
1.043736063E2,-3.229614794E-1,1.391250134E0,2.238902092E0
1.043786238E2,-3.619360030E-1,1.576288700E0,2.769940853E0
1.043836413E2,-3.636361361E-1,1.836691856E0,3.181686878E0
1.043886588E2,-2.743477821E-1,2.071462154E0,3.450618267E0
1.043936763E2,-8.818072081E-2,2.170239925E0,3.605764389E0
1.043986938E2,1.339737773E-1,2.185739517E0,3.546702385E0
1.044037113E2,3.836179376E-1,2.147128582E0,3.311514854E0
1.044087288E2,6.181315184E-1,2.055462837E0,2.942618847E0
1.044137463E2,8.424199820E-1,1.940827847E0,2.482159138E0
1.044187638E2,1.056312919E0,1.752298832E0,1.957662106E0
1.044237813E2,1.225688815E0,1.525073528E0,1.516267776E0
1.044287988E2,1.354268074E0,1.332763195E0,1.223556042E0
1.044338163E2,1.488531232E0,1.023555279E0,1.092915535E0
1.044388338E2,1.584186077E0,6.843900681E-1,1.176430225E0
1.044438513E2,1.707097173E0,3.298778534E-1,1.450003147E0
1.044488688E2,1.842373490E0,-2.122879028E-3,2.000009060E0
1.044538863E2,1.904055715E0,-2.510089874E-1,2.770013809E0
1.044589037E2,1.907106280E0,-4.095520973E-1,3.627562046E0
1.044639212E2,1.838114977E0,-5.283436775E-1,4.426202297E0
1.044689386E2,1.659862041E0,-5.670423508E-1,5.143891335E0
1.044739561E2,1.420612693E0,-5.758943558E-1,5.777507782E0
1.044789735E2,1.120277047E0,-5.475668907E-1,6.362089157E0
1.044839910E2,8.257081509E-1,-5.078802109E-1,6.650194168E0
1.044890084E2,5.942395926E-1,-4.965281487E-1,6.652602196E0
1.044940259E2,4.161372185E-1,-5.432095528E-1,6.432454109E0
1.044990433E2,3.192752600E-1,-6.337409019E-1,6.009354591E0
1.045040608E2,2.641799450E-1,-7.293539047E-1,5.349918365E0
1.045090782E2,2.302979231E-1,-7.901306152E-1,4.434416771E0
1.045140956E2,2.549581528E-1,-7.995276451E-1,3.352709770E0
1.045191131E2,3.618639708E-1,-7.981524467E-1,2.237291336E0
1.045241305E2,5.803582668E-1,-8.220481873E-1,1.182257652E0
1.045291480E2,8.782759905E-1,-8.790669441E-1,2.148675919E-1
1.045341654E2,1.185377240E0,-9.295325279E-1,-6.901149750E-1
1.045391829E2,1.493740082E0,-9.674906731E-1,-1.490866661E0
1.045442003E2,1.776003718E0,-1.011044979E0,-2.078546047E0
1.045492178E2,1.975933671E0,-1.016678810E0,-2.501841545E0
1.045542352E2,2.128001690E0,-1.041704178E0,-2.804310322E0
1.045592527E2,2.194414139E0,-1.033443451E0,-2.986261845E0
1.045642701E2,2.209062099E0,-1.035226822E0,-3.086008549E0
1.045692876E2,2.167238712E0,-1.071455479E0,-3.065038204E0
1.045743050E2,2.078274250E0,-1.132964134E0,-3.028324127E0
1.045793225E2,1.913048506E0,-1.162911415E0,-2.956219196E0
1.045843399E2,1.713875890E0,-1.171402454E0,-2.848221779E0
1.045893574E2,1.479645610E0,-1.173263550E0,-2.703818321E0
1.045943748E2,1.233073473E0,-1.173737526E0,-2.570315361E0
1.045993923E2,9.729564190E-1,-1.163667202E0,-2.413715363E0
1.046044097E2,7.318503857E-1,-1.148251057E0,-2.262299061E0
1.046094272E2,5.041079521E-1,-1.108900547E0,-2.139470577E0
1.046144446E2,3.225935698E-1,-1.060456276E0,-2.001750469E0
1.046194621E2,1.770347357E-1,-1.022365570E0,-1.925390244E0
1.046244795E2,8.634054661E-2,-9.901862144E-1,-1.919634819E0
1.046294969E2,3.643167019E-2,-9.691610336E-1,-1.921967506E0
1.046345144E2,3.663778305E-3,-9.594707489E-1,-1.946656227E0
1.046395318E2,-1.648950577E-2,-9.469475746E-1,-1.969683647E0
1.046445493E2,-3.342008591E-2,-9.172058105E-1,-2.034162998E0
1.046495668E2,-4.192781448E-2,-8.606715202E-1,-2.149695873E0
1.046545843E2,-3.664076328E-2,-8.489246368E-1,-2.297304630E0
1.046596018E2,-2.676212788E-2,-8.530039787E-1,-2.448453426E0
1.046646193E2,-2.133715153E-2,-8.630390167E-1,-2.584273338E0
1.046696368E2,-2.005583048E-2,-8.692822456E-1,-2.671462059E0
1.046746543E2,-2.262234688E-2,-8.572201729E-1,-2.762839317E0
1.046796718E2,-2.392089367E-2,-8.506441116E-1,-2.839405060E0
1.046846893E2,-1.899802685E-2,-8.733682632E-1,-2.906036377E0
1.046897068E2,-7.861554623E-3,-8.918304443E-1,-2.948425770E0
1.046947243E2,-1.440119743E-2,-9.109029770E-1,-2.952188015E0
1.046997418E2,-1.478111744E-2,-9.113698006E-1,-2.941321850E0
1.047047593E2,-2.841371298E-2,-8.932800293E-1,-2.973174572E0
1.047097768E2,-6.493276358E-2,-8.517842293E-1,-3.066867352E0
1.047147943E2,-8.135348558E-2,-8.537316322E-1,-3.107621670E0
